NARMADESHWAR MANDIR	211	19.040882	72.93956	3126
DHOBI GHAT(TROMBAY)	211	19.045307	72.915031	3158
COLABA BUS STN.	211	18.912884	72.822807	3140
COLABA BUS STN.	211	18.912088	72.821983	3151
COLABA BUS STN.	211	18.913555	72.822182	16036
MAHATMA PHULE MARKET	211	18.944876	72.834015	3278
MAHATMA PHULE MARKET	211	18.947033	72.835518	3152
A.H.ANSARI CHK.	211	18.970737	72.831413	3156
A.H.ANSARI CHK.	211	18.968761	72.833145	3073
A.H.ANSARI CHK.	211	18.970007	72.832787	16179
A.H.ANSARI CHK.	211	18.973822	72.832375	16188
COLABA BUS STN./POST OFFICE	211	18.911091	72.820908	16187
RANI LAXMIBAI CHK.	211	19.045509	72.864853	1063
RANI LAXMIBAI CHK.	211	19.045702	72.865051	3279
RANI LAXMIBAI CHK.	211	19.044558	72.862648	16193
RANI LAXMIBAI CHK.	211	19.044476	72.864166	16078
RANI LAXMIBAI CHK.	211	19.040998	72.862572	1064
RANI LAXMIBAI CHK.	211	19.045036	72.863998	3176
RANI LAXMIBAI CHK.	211	19.043642	72.864525	16194
RANI LAXMIBAI CHK.	211	19.043512	72.864525	16080
RANI LAXMIBAI CHK.	211	19.044748	72.864449	1076
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.926397	72.831284	3221
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.9263	72.831314	16197
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.925882	72.833031	16198
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.926554	72.831665	16108
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.926397	72.831284	16111
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.9263	72.831314	16207
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.925882	72.833031	1190
DR.SHYAMAPRASAD MUKHERJI CHK.	216	18.926554	72.831665	1030
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.930857	72.83139	3224
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.929291	72.829613	16208
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.929459	72.829514	16209
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.930857	72.83139	1191
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.929291	72.829613	1098
HUTATMA CHK./MUMBAI UNIVERSITY	216	18.929459	72.829514	16234
CHH. SHIVAJI TERMINUS	216	18.941612	72.834496	16224
CHH. SHIVAJI TERMINUS	216	18.940708	72.833214	1099
CHH. SHIVAJI TERMINUS	216	18.940971	72.834654	3249
CHH. SHIVAJI TERMINUS	216	18.941612	72.834496	3093
CHH. SHIVAJI TERMINUS	216	18.940708	72.833214	3166
CHH. SHIVAJI TERMINUS	216	18.940971	72.834654	3020
MAHATMA PHULE MARKET	216	18.944876	72.834015	16225
MAHATMA PHULE MARKET	216	18.947033	72.835518	1130
MAHATMA PHULE MARKET	216	18.944876	72.834015	3252
MAHATMA PHULE MARKET	216	18.947033	72.835518	3095
TROMBAY	216	18.991713	72.836082	3047
TROMBAY	216	18.991713	72.836082	3048
DEONAR DEPOT	216	19.045786	72.912109	16229
DEONAR DEPOT	216	19.045786	72.912109	1132
TELECOM FACTORY	216	19.044937	72.917747	16230
TELECOM FACTORY	216	19.045101	72.918533	1146
TELECOM FACTORY	216	19.044937	72.917747	16119
TELECOM FACTORY	216	19.045101	72.918533	1165
ANUSHAKTI NGR.	216	19.043076	72.926254	3255
ANUSHAKTI NGR.	216	19.042662	72.926331	3099
ANUSHAKTI NGR.	216	19.043076	72.926254	16120
ANUSHAKTI NGR.	216	19.042662	72.926331	1166
MANKHURD STN.RD.	216	19.042662	72.93042	3260
MANKHURD STN.RD.	216	19.042662	72.93042	3100
MANDALA	216	19.041807	72.935249	3056
MANDALA	216	19.041807	72.935249	3061
CHEETA CAMP	216	19.038452	72.944588	16178
CHEETA CAMP	216	19.038452	72.944588	1147
WADI BUNDER	216	18.957817	72.842552	3240
WADI BUNDER	216	18.957817	72.842552	3074
CARNAC BUNDER	216	18.949945	72.840637	3067
CARNAC BUNDER	216	18.949945	72.840637	26146
HUTATMA CHK. (SIDDHARTH COLLEGE)	216	18.934313	72.832535	35012
HUTATMA CHK. (SIDDHARTH COLLEGE)	216	18.932915	72.831902	35013
HUTATMA CHK. (SIDDHARTH COLLEGE)	216	18.934313	72.832535	35014
HUTATMA CHK. (SIDDHARTH COLLEGE)	216	18.932915	72.831902	35017
DHOBI GHAT(TROMBAY)	216	19.045307	72.915031	35019
DHOBI GHAT(TROMBAY)	216	19.045307	72.915031	35025
MAHATMA PHULE MARKET	216	18.944876	72.834015	35053
MAHATMA PHULE MARKET	216	18.947033	72.835518	35054
MAHATMA PHULE MARKET	216	18.944876	72.834015	35069
MAHATMA PHULE MARKET	216	18.947033	72.835518	35070
COLABA DEPOT	221	18.920923	72.830475	35078
DR.SHYAMAPRASAD MUKHERJI CHK.	221	18.926397	72.831284	35087
DR.SHYAMAPRASAD MUKHERJI CHK.	221	18.9263	72.831314	35127
DR.SHYAMAPRASAD MUKHERJI CHK.	221	18.925882	72.833031	35175
DR.SHYAMAPRASAD MUKHERJI CHK.	221	18.926554	72.831665	35185
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.930857	72.83139	35186
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.929291	72.829613	35199
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.929459	72.829514	35200
KHADI BHANDAR	221	18.937239	72.833931	35201
KHADI BHANDAR	221	18.937452	72.834274	35202
CHH. SHIVAJI TERMINUS	221	18.941612	72.834496	26114
CHH. SHIVAJI TERMINUS	221	18.940708	72.833214	35206
CHH. SHIVAJI TERMINUS	221	18.940971	72.834654	35207
MAHATMA PHULE MARKET	221	18.944876	72.834015	35132
MAHATMA PHULE MARKET	221	18.947033	72.835518	35142
CHAKALA MARKET	221	18.949423	72.834663	35146
ZAKERIA MASJID	221	18.953514	72.833633	35147
ZAKERIA MASJID	221	18.952717	72.833473	35148
ZAKERIA MASJID	221	18.93692	72.837151	2124
JOHAR CHK.	221	18.959036	72.831696	2134
JOHAR CHK.	221	18.958059	72.830978	2142
DR.M.IQBAL CHK.	221	18.96253	72.831779	2147
BYCULLA STN(E)	221	18.97613	72.833321	2060
JAIHIND CINEMA	221	18.985687	72.835403	2061
JAIHIND CINEMA	221	18.984207	72.835732	26139
SANT JAGNADE CHK.	221	18.993813	72.836456	35153
MADKEBUWA CHK.	221	19.002674	72.838684	35155
MADKEBUWA CHK.	221	19.004309	72.841049	35174
MADKEBUWA CHK.	221	19.005968	72.838394	35157
HINDMATA CINEMA	221	19.010183	72.842293	35158
KHODADAD CIRCLE	221	19.019796	72.848991	26044
KHODADAD CIRCLE	221	19.019114	72.849022	26047
JIJAMATA UDN.	221	18.981253	72.834229	26077
JIJAMATA UDN.	221	18.980885	72.834381	26078
JIJAMATA UDN.	221	18.980366	72.835075	26087
JAGATDEV.N.VARMA CHK/KAPOLE NIWAS	221	19.02354	72.851898	26088
MAHESHWARI UDN.	221	19.028233	72.8563	26089
MAHESHWARI UDN.	221	19.026651	72.855003	26090
MAHESHWARI UDN.	221	19.027218	72.856903	26025
MAHESHWARI UDN.	221	19.028486	72.856506	2068
GANDHI MARKET	221	19.033865	72.859581	2069
GANDHI MARKET	221	19.032963	72.858772	2176
GANDHI MARKET	221	19.045902	72.896713	2080
GANDHI MARKET	221	19.080954	72.904121	26140
LOKMANYA TILAK HOSPITAL	221	19.037317	72.860573	26027
LOKMANYA TILAK HOSPITAL	221	19.035952	72.858276	26034
LOKMANYA TILAK HOSPITAL	221	19.036051	72.860069	26035
LOKMANYA TILAK HOSPITAL	221	19.034887	72.859924	26001
LOKMANYA TILAK HOSPITAL	221	19.037025	72.861221	26002
RANI LAXMIBAI CHK.	221	19.045509	72.864853	26003
RANI LAXMIBAI CHK.	221	19.045702	72.865051	26004
RANI LAXMIBAI CHK.	221	19.044558	72.862648	2081
RANI LAXMIBAI CHK.	221	19.044476	72.864166	2084
RANI LAXMIBAI CHK.	221	19.040998	72.862572	2085
RANI LAXMIBAI CHK.	221	19.045036	72.863998	2088
RANI LAXMIBAI CHK.	221	19.043642	72.864525	26141
RANI LAXMIBAI CHK.	221	19.043512	72.864525	26142
RANI LAXMIBAI CHK.	221	19.044748	72.864449	26143
LION'S PARK	221	19.061382	72.872681	2244
KURLA POST OFFICE	221	19.064737	72.874367	2245
GOL BUILDING	221	19.067577	72.874847	2255
ANJANABAI MAGAR	221	19.07028	72.875198	2256
ANJANABAI MAGAR	221	19.070288	72.875221	2180
KURLA DEPOT	221	19.075203	72.876778	2183
KURLA DEPOT	221	19.074987	72.878952	2184
SHEETAL CINEMA	221	19.081793	72.881668	26144
MAROL MAROSHI BUS STN.	221	19.117453	72.880005	2188
BAIL BAZAR	221	19.085478	72.881416	2189
JARIMARI	221	19.093475	72.88298	2191
SAFED POOL	221	19.096613	72.883507	2195
DR.DATTA SAMANT CHK./SAKI NAKA	221	19.105225	72.885437	2196
MITTAL EST.	221	19.10754	72.8806	2197
MAROL VILLAGE	221	19.111778	72.878777	2200
DR.SHYAMAPRASAD MUKHERJI CHK./REGAL	221	18.925713	72.833389	26145
HUTATMA CHK. (SIDDHARTH COLLEGE)	221	18.934313	72.832535	2201
HUTATMA CHK. (SIDDHARTH COLLEGE)	221	18.932915	72.831902	2224
RANI LAXMIBAI CHK.	221	19.045509	72.864853	2227
RANI LAXMIBAI CHK.	221	19.045702	72.865051	2237
RANI LAXMIBAI CHK.	221	19.044558	72.862648	2238
RANI LAXMIBAI CHK.	221	19.044476	72.864166	2239
RANI LAXMIBAI CHK.	221	19.040998	72.862572	2123
RANI LAXMIBAI CHK.	221	19.045036	72.863998	2091
RANI LAXMIBAI CHK.	221	19.043642	72.864525	2095
RANI LAXMIBAI CHK.	221	19.043512	72.864525	2096
RANI LAXMIBAI CHK.	221	19.044748	72.864449	2012
KURLA LEVEL CROSSING	221	19.054115	72.868027	2015
VIJAY PRINTING PRESS	221	19.101925	72.884735	2036
KAMANI	221	19.085108	72.884972	2037
KAMANI	221	19.085033	72.885193	2053
KAMANI	221	19.084665	72.885574	2054
KAMANI	221	19.085108	72.884972	3158
KAMANI	221	19.085033	72.885193	3156
KAMANI	221	19.084665	72.885574	3157
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.108675	72.87735	3063
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.109577	72.87838	35129
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.108206	72.880257	35131
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.108675	72.87735	26122
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.109577	72.87838	26124
MAROLNAKA/MATA RAMABAI AMBEDKAR CHK	221	19.108206	72.880257	26169
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.930857	72.83139	26170
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.929291	72.829613	26074
HUTATMA CHK./MUMBAI UNIVERSITY	221	18.929459	72.829514	26091
MAHATMA PHULE MARKET	221	18.944876	72.834015	26092
MAHATMA PHULE MARKET	221	18.947033	72.835518	26097
A.H.ANSARI CHK.	221	18.970737	72.831413	26098
A.H.ANSARI CHK.	221	18.968761	72.833145	26101
A.H.ANSARI CHK.	221	18.970007	72.832787	2263
A.H.ANSARI CHK.	221	18.973822	72.832375	35213
A.H.ANSARI CHK./ NEW NAGPADA	221	18.966419	72.832466	2095
STATE BANK	221	19.106899	72.88813	35214
STATE BANK	221	19.115074	72.8797	2096
KHADI BHANDAR	251	18.937239	72.833931	35016
KHADI BHANDAR	251	18.937452	72.834274	2197
CHH. SHIVAJI TERMINUS	251	18.941612	72.834496	35021
CHH. SHIVAJI TERMINUS	251	18.940708	72.833214	2196
CHH. SHIVAJI TERMINUS	251	18.940971	72.834654	2221
MAHATMA PHULE MARKET	251	18.944876	72.834015	2068
MAHATMA PHULE MARKET	251	18.947033	72.835518	2053
ZAKERIA MASJID	251	18.953514	72.833633	2069
ZAKERIA MASJID	251	18.952717	72.833473	2054
ZAKERIA MASJID	251	18.93692	72.837151	2260
DR.M.IQBAL CHK.	251	18.96253	72.831779	35199
A.H.ANSARI CHK./ NEW NAGPADA	251	18.966419	72.832466	2245
BYCULLA STN(E)	251	18.97613	72.833321	2148
JAIHIND CINEMA	251	18.985687	72.835403	7350
JAIHIND CINEMA	251	18.984207	72.835732	7213
SANT JAGNADE CHK.	251	18.993813	72.836456	7161
MADKEBUWA CHK.	251	19.002674	72.838684	7014
MADKEBUWA CHK.	251	19.004309	72.841049	1186
MADKEBUWA CHK.	251	19.005968	72.838394	1148
HINDMATA CINEMA	251	19.010183	72.842293	1149
KHODADAD CIRCLE	251	19.019796	72.848991	2060
KHODADAD CIRCLE	251	19.019114	72.849022	7217
JIJAMATA UDN.	251	18.981253	72.834229	7164
JIJAMATA UDN.	251	18.980885	72.834381	7017
JIJAMATA UDN.	251	18.980366	72.835075	1187
K.C.COLLEGE	251	18.927942	72.828278	1053
AHILYABAI HOLKAR CHK.	251	18.931868	72.828423	1057
AHILYABAI HOLKAR CHK.	251	18.931425	72.828468	7218
AHILYABAI HOLKAR CHK.	251	18.93306541	72.82720947	7092
AHILYABAI HOLKAR CHK.	251	18.933187	72.828812	7020
AHILYABAI HOLKAR CHK.	251	18.932287	72.827507	1208
AHILYABAI HOLKAR CHK.	251	18.932211	72.827515	7223
AHILYABAI HOLKAR CHK.	251	18.933649	72.827667	7095
DR.AMBEDKAR STATUE	251	18.92708	72.829651	7021
JAGATDEV.N.VARMA CHK/KAPOLE NIWAS	251	19.02354	72.851898	1209
MAHESHWARI UDN.	251	19.028233	72.8563	2061
MAHESHWARI UDN.	251	19.026651	72.855003	7391
MAHESHWARI UDN.	251	19.027218	72.856903	7224
MAHESHWARI UDN.	251	19.028486	72.856506	7100
GANDHI MARKET	251	19.033865	72.859581	7036
GANDHI MARKET	251	19.032963	72.858772	1120
GANDHI MARKET	251	19.045902	72.896713	2080
GANDHI MARKET	251	19.080954	72.904121	1070
LOKMANYA TILAK HOSPITAL	251	19.037317	72.860573	1072
LOKMANYA TILAK HOSPITAL	251	19.035952	72.858276	2188
LOKMANYA TILAK HOSPITAL	251	19.036051	72.860069	2189
LOKMANYA TILAK HOSPITAL	251	19.034887	72.859924	1074
LOKMANYA TILAK HOSPITAL	251	19.037025	72.861221	1077
RANI LAXMIBAI CHK.	251	19.045509	72.864853	2081
RANI LAXMIBAI CHK.	251	19.045702	72.865051	1160
RANI LAXMIBAI CHK.	251	19.044558	72.862648	2191
RANI LAXMIBAI CHK.	251	19.044476	72.864166	1084
RANI LAXMIBAI CHK.	251	19.040998	72.862572	1085
RANI LAXMIBAI CHK.	251	19.045036	72.863998	1020
RANI LAXMIBAI CHK.	251	19.043642	72.864525	1021
RANI LAXMIBAI CHK.	251	19.043512	72.864525	1024
RANI LAXMIBAI CHK.	251	19.044748	72.864449	1025
BACKBAY DEPOT	251	18.909609	72.816856	3141
PRESIDENT HOTEL	251	18.939194	72.835632	3143
CUFFE PARADE MACCHIMARNGR.	251	18.939463	72.835587	2200
Y.B.CHAWAN PRATISHTHAN	251	18.92448	72.826782	2084
LION'S PARK	251	19.061382	72.872681	7392
KURLA POST OFFICE	251	19.064737	72.874367	2085
GOL BUILDING	251	19.067577	72.874847	3064
ANJANABAI MAGAR	251	19.07028	72.875198	3066
ANJANABAI MAGAR	251	19.070288	72.875221	7270
KURLA DEPOT	251	19.075203	72.876778	2013
KURLA DEPOT	251	19.074987	72.878952	2014
SHEETAL CINEMA	251	19.081793	72.881668	7211
DHOBI GHAT/DR.AMBEDKAR NAGAR	251	18.910892	72.818352	7128
BAIL BAZAR	251	19.085478	72.881416	7101
JARIMARI	251	19.093475	72.88298	7037
SAFED POOL	251	19.096613	72.883507	1121
VIHAR LAKE	251	19.139174	72.898178	1122
STATE BANK	251	19.106899	72.88813	1153
STATE BANK	251	19.115074	72.8797	7140
CHANDIVLI JN.	251	19.110453	72.888115	7121
E.S.I.S.LOCAL OFFICE	251	19.117081	72.889603	7041
NITIE	251	19.134859	72.899544	1154
HUTATMA CHK. (SIDDHARTH COLLEGE)	251	18.934313	72.832535	1155
HUTATMA CHK. (SIDDHARTH COLLEGE)	251	18.932915	72.831902	7349
RANI LAXMIBAI CHK.	251	19.045509	72.864853	1161
RANI LAXMIBAI CHK.	251	19.045702	72.865051	1156
RANI LAXMIBAI CHK.	251	19.044558	72.862648	7154
RANI LAXMIBAI CHK.	251	19.044476	72.864166	7123
RANI LAXMIBAI CHK.	251	19.040998	72.862572	7044
RANI LAXMIBAI CHK.	251	19.045036	72.863998	1159
RANI LAXMIBAI CHK.	251	19.043642	72.864525	1162
RANI LAXMIBAI CHK.	251	19.043512	72.864525	2201
RANI LAXMIBAI CHK.	251	19.044748	72.864449	2205
JOHN BACKER	251	19.115738	72.889244	2237
KURLA LEVEL CROSSING	251	19.054115	72.868027	2123
OLD AGRA RD.	251	19.079079	72.879654	2124
VIJAY PRINTING PRESS	251	19.101925	72.884735	2134
TUNGA VILLAGE	251	19.120157	72.890823	2244
MAHATMA PHULE MARKET	251	18.944876	72.834015	2142
MAHATMA PHULE MARKET	251	18.947033	72.835518	35159
KAMANI	251	19.085108	72.884972	16218
KAMANI	251	19.085033	72.885193	16125
KAMANI	251	19.084665	72.885574	16132
KAMANI	251	19.085108	72.884972	16056
KAMANI	251	19.085033	72.885193	16106
KAMANI	251	19.084665	72.885574	1188
DR.AMBEDKAR UDN., POWAI	251	19.125837	72.89463	1189
DR.AMBEDKAR UDN., POWAI	251	19.125626	72.894958	1212
DR.AMBEDKAR UDN., POWAI	251	19.127012	72.894211	35160
MORARJI NGR.	251	19.133755	72.89653	1213
DR.DATTA SAMANT CHK./SAKI NAKA	251	19.105225	72.885437	1105
HUTATMA CHK./MUMBAI UNIVERSITY	251	18.930857	72.83139	1110
HUTATMA CHK./MUMBAI UNIVERSITY	251	18.929291	72.829613	1114
HUTATMA CHK./MUMBAI UNIVERSITY	251	18.929459	72.829514	2244
A.H.ANSARI CHK.	251	18.970737	72.831413	1119
A.H.ANSARI CHK.	251	18.968761	72.833145	1123
A.H.ANSARI CHK.	251	18.970007	72.832787	1133
A.H.ANSARI CHK.	251	18.973822	72.832375	1134
VEEJ BHAVAN	251	18.939537	72.83577	2245
VEEJ BHAVAN	251	18.921545	72.826637	1152
RAMADA HOTEL (POWAI)	251	19.136208	72.89946	1154
ANJANABAI MAGAR	251	19.07028	72.875198	1090
ANJANABAI MAGAR	251	19.070288	72.875221	1092
KHODADAD CIRCLE	270	19.019796	72.848991	1029
KHODADAD CIRCLE	270	19.019114	72.849022	1031
VEER KOTWAL UDN. (PLAZA)	270	19.023504	72.841949	1004
VEER KOTWAL UDN. (PLAZA)	270	19.021349	72.841866	1005
RUIA COLLEGE	270	19.021862	72.85054	2246
RUIA COLLEGE	270	19.02187	72.85154	1042
JAGATDEV.N.VARMA CHK/KAPOLE NIWAS	270	19.02354	72.851898	3276
MAHESHWARI UDN.	270	19.028233	72.8563	3277
MAHESHWARI UDN.	270	19.026651	72.855003	3294
MAHESHWARI UDN.	270	19.027218	72.856903	3295
MAHESHWARI UDN.	270	19.028486	72.856506	3222
LOKMANYA TILAK HOSPITAL	270	19.037317	72.860573	3223
LOKMANYA TILAK HOSPITAL	270	19.035952	72.858276	3130
LOKMANYA TILAK HOSPITAL	270	19.036051	72.860069	2247
LOKMANYA TILAK HOSPITAL	270	19.034887	72.859924	3138
LOKMANYA TILAK HOSPITAL	270	19.037025	72.861221	3141
JAIN SCTY.	270	19.039906	72.861763	3142
RANI LAXMIBAI CHK.(NEAR RD NO.1)	270	19.045727	72.865021	3034
RANI LAXMIBAI CHK.(NEAR RD NO.1)	270	19.045788	72.86496	3035
RANI LAXMIBAI CHK.	270	19.045509	72.864853	3064
RANI LAXMIBAI CHK.	270	19.045702	72.865051	3065
RANI LAXMIBAI CHK.	270	19.044558	72.862648	3077
RANI LAXMIBAI CHK.	270	19.044476	72.864166	2255
RANI LAXMIBAI CHK.	270	19.040998	72.862572	3078
RANI LAXMIBAI CHK.	270	19.045036	72.863998	2256
RANI LAXMIBAI CHK.	270	19.043642	72.864525	2189
RANI LAXMIBAI CHK.	270	19.043512	72.864525	2191
RANI LAXMIBAI CHK.	270	19.044748	72.864449	2194
EVERARD NGR.	270	19.050882	72.874748	2206
PRIYADARSHANI	270	19.052576	72.879356	2207
PRIYADARSHANI	270	18.956787	72.799484	2208
GANDHI MARKET	270	19.033865	72.859581	2223
GANDHI MARKET	270	19.032963	72.858772	2230
GANDHI MARKET	270	19.045902	72.896713	2231
GANDHI MARKET	270	19.080954	72.904121	2236
SHREYAS CINEMA	270	19.094063	72.912994	2240
DARGAH	270	19.097584	72.915939	2212
VIKHROLI DEPOT	270	19.102247	72.919685	2215
NITYANAND NGR.	270	19.091747	72.912064	2219
LAXMI NGR.	270	19.089792	72.915596	35001
S.G.BARVE MARG NAKA	270	19.057512	72.887726	35002
GHATKOPAR DEPOT/CASURINA	270	19.08618	72.919731	2221
GHATKOPAR BUS STN./GKD	270	19.088282	72.918236	2122
R.T.O.OFFICE	270	19.073248	72.910378	2124
RAMABAI NGR.	270	19.078346	72.915817	35009
NALANDA SCTY.	270	19.07489	72.912582	35028
ASHA & USHA	270	19.108591	72.924217	2127
VIKHROLI STN.RD.(W)	270	19.111748	72.925583	35029
CIPLA CO./MILITARY CANTEEN	270	19.113592	72.926315	35032
HINDUSTAN CO.	270	19.121984	72.925339	2128
GANDHI NGR.	270	19.058577	72.84761	35033
GANDHI NGR.	270	19.126328	72.925179	35040
GANDHI NGR.	270	19.125267	72.926109	2134
GANDHI NGR.	270	18.996132	72.822662	35041
WORLI DEPOT	270	19.014896	72.819969	35053
VAISHALI NGR.	270	19.186972	72.945717	2137
VAISHALI NGR.	270	19.250835	72.873276	35054
PASSPORT OFFICE	270	19.011456	72.82093	35062
BABASAHEB WORLIKAR CHK.	270	19.012543	72.822464	2138
BABASAHEB WORLIKAR CHK.	270	19.012545	72.825813	35063
BABASAHEB WORLIKAR CHK.	270	19.014416	72.823586	35081
PRABHADEVI	270	19.015741	72.827782	2059
PRABHADEVI	270	19.013903	72.830063	35082
PRABHADEVI	270	19.013477	72.829468	35198
SIDDHIVINAYAK MANDIR	270	19.017794	72.832001	2063
SIDDHIVINAYAK MANDIR	270	19.017799	72.831108	35200
AGAR BAZAR	270	19.018492	72.833893	35201
HUMA TALKIES	270	19.130627	72.926338	2064
DOCKYARD CLY.	270	19.131271	72.92659	2080
CIBA CO.	270	19.1364	72.929771	35202
BIRLA CO.	270	19.136679	72.929512	35206
MANGATRAM PETROLPUMP	270	19.140028	72.931091	2081
JANATA MARKET	270	19.142576	72.932716	35207
BHANDUP STN.RD.(W)	270	19.146017	72.935623	35210
BHANDUP POLICE STN.	270	19.150524	72.937462	2099
SARVODAYA PARSHWANATH NGR.	270	19.163992	72.947357	2100
ST.PIUS SCHOOL	270	19.166628	72.945076	2102
SAIDHAM	270	19.167459	72.944824	2022
SAIDHAM	270	18.957888	72.816734	2042
VIDYABEN GARDI SCHOOL/KESHAVPADA	270	19.170973	72.94738	2048
KALIDAS NATYAGRUH	270	19.172775	72.949211	2051
E.S.I.S.HOSPITAL	270	19.179043	72.94545	35211
VEENA NGR./GOVARDHAN NAGAR	270	19.181889	72.947197	35147
SANTOSHI MATA MANDIR	270	19.183487	72.948952	35177
KEVA FRAGNANS	270	19.18417	72.948235	26079
SHANGRILA CO.	270	19.155804	72.937325	26080
DR.K.B.HEDGEWAR CHK.	270	19.161278	72.937462	19165
DR.K.B.HEDGEWAR CHK.	270	19.16366	72.938751	19166
DR.K.B.HEDGEWAR CHK.	270	19.163996	72.938232	19173
MUNICIPAL CLY.	270	19.011801	72.820221	19181
GODREJ CO.	270	19.104982	72.921677	19185
GODREJ CO.	270	19.101143	72.929016	19194
MINATAI THAKRE MAIDAN (ANACIN COMP)	270	19.099384	72.917305	19205
POSTAL CLY.	270	19.061363	72.893188	19206
ASIAN PAINTS	270	19.15893	72.937332	19210
POST & TELEGRAPHS	270	19.171268	72.943703	19216
POST & TELEGRAPHS	270	19.169678	72.94619	19217
BHANDUP STN.RD.	270	19.14595	72.936264	2244
BHANDUP STN.RD.	270	19.145969	72.936134	2245
KADAM PADA	270	19.178402	72.946922	2246
MERIND CO.	270	19.161633	72.943947	2247
DR.K.B.HEDGEWAR CHK.	270	19.161278	72.937462	2190
DR.K.B.HEDGEWAR CHK.	270	19.16366	72.938751	2206
DR.K.B.HEDGEWAR CHK.	270	19.163996	72.938232	2207
PRABHADEVI	270	19.015741	72.827782	2208
PRABHADEVI	270	19.013903	72.830063	2223
PRABHADEVI	270	19.013477	72.829468	2230
DNYAN SARITA	270	19.178617	72.950562	2231
DNYAN SARITA	270	19.178566	72.9505	2212
MAHARSHI ARVIND CHK.	270	19.175447	72.952904	2215
MAHARSHI ARVIND CHK.	270	19.175175	72.953285	2219
MAHARSHI ARVIND CHK.	270	19.183489	72.952614	2221
MAHARSHI ARVIND CHK.	270	19.175779	72.951752	2122
MAHARSHI ARVIND CHK.	270	19.175447	72.951859	2125
MAHARSHI ARVIND CHK.	270	19.175245	72.95314	2127
AGARWAL MUNICIPAL HOSPITAL	270	19.178612	72.945847	2128
CHHEDA NGR.	270	19.068562	72.903679	2240
AMBAJI DHAM	270	19.178123	72.949966	2137
AMBAJI DHAM	270	19.178617	72.949997	2138
P.THAKRE CHK.	270	19.019676	72.836227	2164
P.THAKRE CHK.	270	19.019878	72.837334	2168
AMAR MAHAL	270	19.066744	72.899666	2156
AMAR MAHAL	270	19.066284	72.900078	2157
LOKSHAHIR SATHE UDN./SUMAN NGR.	270	19.054932	72.88459	2063
LOKSHAHIR SATHE UDN./SUMAN NGR.	270	19.054201	72.883522	2064
NAHUR VILLAGE	270	19.165035	72.947159	2080
BABASAHEB WORLIKAR CHK.	270	19.012543	72.822464	2081
BABASAHEB WORLIKAR CHK.	270	19.012545	72.825813	2079
BABASAHEB WORLIKAR CHK.	270	19.014416	72.823586	2099
JIJAMATA BHOSLE MARG JN.	270	19.070313	72.90831	2100
JIJAMATA BHOSLE MARG JN.	270	19.070295	72.908356	2102
ISHWAR NGR.(BHANDUP-W)	270	19.144318	72.93425	2022
HUTATMA CHK./MUMBAI UNIVERSITY	280	18.930857	72.83139	2048
HUTATMA CHK./MUMBAI UNIVERSITY	280	18.929291	72.829613	7333
HUTATMA CHK./MUMBAI UNIVERSITY	280	18.929459	72.829514	2052
KHADI BHANDAR	280	18.937239	72.833931	7368
KHADI BHANDAR	280	18.937452	72.834274	2004
CITYLIGHT CINEMA	280	19.029787	72.841522	2005
CITYLIGHT CINEMA	280	19.031595	72.841423	7282
SHITALADEVI TEMPLE	280	19.036247	72.842293	7283
MAHIM	280	19.041056	72.840836	7059
MAHIM	280	19.040657	72.841019	7061
P.THAKRE CHK.	280	19.019676	72.836227	1190
P.THAKRE CHK.	280	19.019878	72.837334	1191
P.MOHD.RAFI CHK.	280	19.054104	72.837494	1130
P.MOHD.RAFI CHK.	280	19.054684	72.837158	1132
KHAR	280	19.070759	72.83387	1075
SANTACRUZ POLICE STN	280	19.082733	72.834335	3116
SANTACRUZ POLICE STN	280	19.082836	72.834427	3117
JUHU KOLIWADA	280	19.085888	72.827927	3157
JUHU TARA	280	19.090055	72.8274	3141
ROYAL HOTEL	280	19.091816	72.827644	3156
JUHU BEACH	280	19.096933	72.826874	3061
BABASAHEB WORLIKAR CHK.	280	19.012543	72.822464	3063
BABASAHEB WORLIKAR CHK.	280	19.012545	72.825813	3064
BABASAHEB WORLIKAR CHK.	280	19.014416	72.823586	3065
